step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy
14,11320.46,0.0,0.0,208155.65,219476.1,0,False,11320.46,0.009999999980209395
18,101086.92,0.0,0.0,4800215.95,4901302.87,0,False,101086.92,0.0
18,173470.48,0.0,0.0,264958.89,438429.37,0,False,173470.48,0.0
17,49110.05,0.0,0.0,1161807.86,1262247.51,0,False,49110.05,-51329.59999999986
19,66719.09,21977.0,0.0,1790668.68,1857387.77,0,False,44742.09,0.0
13,55568.22,0.0,0.0,3106974.21,2997619.98,0,False,55568.22,164922.4500000002
16,72928.82,0.0,0.0,389357.47,462286.29,0,True,72928.82,0.0
17,107715.06,16620.0,0.0,186428.64,294143.7,0,False,91095.06,0.0
13,274117.42,0.0,0.0,465365.08,739482.5,0,False,274117.42,0.0
18,16682.85,0.0,0.0,8768590.27,8785273.11,0,False,16682.85,0.009999999776482582
14,284751.88,0.0,0.0,752000.95,1036752.83,0,False,284751.88,0.0
13,184150.13,36718.0,0.0,506734.09,690884.22,0,False,147432.13,0.0
20,207821.08,0.0,0.0,1271223.51,1479044.59,0,False,207821.08,0.0
18,256874.68,0.0,0.0,379985.91,636860.59,0,False,256874.68,0.0
17,347719.0,4186.0,0.0,677623.02,1025342.03,0,False,343533.0,-0.010000000009313226
9,116473.13,104682.0,0.0,103293.72,219766.85,0,False,11791.130000000005,0.0
16,174081.01,10453.0,0.0,1257872.5,1431953.51,0,False,163628.01,0.0
17,104172.08,0.0,0.0,221943.24,326115.32,0,False,104172.08,0.0
21,60618.11,26490.0,0.0,321702.36,382320.47,0,True,34128.11,0.0
11,341318.78,0.0,0.0,778658.16,1719577.34,0,True,341318.78,-599600.4000000001
12,17427.66,0.0,0.0,200343.15,217770.8,0,False,17427.66,0.010000000009313226
8,99323.76,331700.0,232376.24,0.0,99323.76,0,False,0.0,0.0
18,179002.13,0.0,0.0,983770.28,1162772.41,0,False,179002.13,2.3283064365386963e-10
13,626253.38,13397.0,0.0,3083.92,629337.3,0,True,612856.38,0.0
19,111270.0,249869.0,138599.0,0.0,111270.0,0,False,0.0,0.0
19,1524761.44,15219.0,0.0,975712.44,2500473.88,0,True,1509542.44,0.0
13,58436.89,14389.0,0.0,0.0,58436.89,0,False,44047.89,0.0
9,15183.11,16287.89,1104.79,226914.35,242097.46,0,False,0.010000000002037268,2.9103830456733704e-11
14,19439042.54,0.0,0.0,26180393.64,45619436.19,0,True,19439042.54,-0.009999997913837433
19,67248.59,49932.0,0.0,0.0,67248.59,0,False,17316.589999999997,0.0
18,165485.2,0.0,0.0,2122724.39,2288209.59,0,False,165485.2,4.656612873077393e-10
15,3500534.72,22937.0,0.0,0.0,3500534.72,0,True,3477597.72,0.0
10,1002998.34,0.0,0.0,1248731.7,2251730.05,0,True,1002998.34,-0.009999999776482582
13,84925.45,23608.01,0.0,3742756.0,3827681.45,0,False,61317.44,0.0
19,2765.42,0.0,0.0,11137.31,13902.73,0,False,2765.42,0.0
23,214704.36,0.0,0.0,3818848.82,4033553.18,0,False,214704.36,-4.656612873077393e-10
22,246535.51,196878.35,0.0,2030322.44,2233802.26,0,False,49657.16,43055.69000000041
16,687612.09,49579.0,0.0,0.0,687612.09,0,False,638033.09,0.0
10,391901.34,0.0,0.0,4967849.22,5359750.57,0,True,391901.34,-0.010000000707805157
20,179414.03,21802.0,0.0,698824.46,967601.42,0,False,157612.03,-89362.93000000005
16,346407.81,5698.0,0.0,481983.31,828391.12,0,False,340709.81,0.0
13,153338.61,0.0,0.0,192004.61,345343.22,0,False,153338.61,0.0
14,36904.23,0.0,0.0,320297.23,357201.46,0,False,36904.23,-5.820766091346741e-11
18,61610.6,0.0,0.0,1686171.78,1747782.38,0,False,61610.6,2.3283064365386963e-10
21,173531.61,0.0,0.0,255151.17,428682.79,0,False,173531.61,-0.009999999951105565
23,51661.05,49382.0,0.0,390728.4,442389.45,0,False,2279.050000000003,0.0
19,1343097.91,13155.0,0.0,973014.74,2316112.65,0,True,1329942.91,0.0
21,91191.93,0.0,0.0,2247900.66,2339092.59,0,False,91191.93,4.656612873077393e-10
16,40059.2,18283.0,0.0,722388.26,762447.46,0,False,21776.199999999997,0.0
16,93589.82,105604.0,12014.18,91782.66,185372.48,0,False,0.0,0.0
18,27076.75,100406.0,73329.25,100364.41,127441.17,0,False,0.0,-0.00999999999476131
12,790306.23,43166.0,0.0,56259.83,846566.06,0,True,747140.23,-1.1641532182693481e-10
15,6929.14,21585.0,14655.86,2602792.63,2609721.77,0,False,0.0,0.0
12,17861.06,0.0,0.0,1075038.02,1092899.08,0,False,17861.06,0.0
10,394813.06,5024.0,0.0,0.0,394813.06,0,False,389789.06,0.0
20,45685.84,19676.0,0.0,3230124.44,3275810.27,0,False,26009.839999999997,0.009999999776482582
15,82042.88,10651.0,0.0,11624802.15,11706845.03,0,False,71391.88,1.862645149230957e-09
18,14155.93,19824.0,5668.07,0.0,14155.93,0,False,0.0,0.0
20,196346.67,0.0,0.0,1907223.91,2103570.58,0,False,196346.67,0.0
15,92346.85,181124.0,88777.15,140769.92,233116.77,0,False,0.0,2.9103830456733704e-11
20,107106.81,7574.0,0.0,1313347.19,1420454.0,0,False,99532.81,0.0
18,8846.31,237294.09,228447.78,166778.87,52959.27,0,True,0.0,122665.91
19,204837.31,32933.0,0.0,805249.93,1010087.24,0,False,171904.31,0.0
13,163727.19,10653.0,0.0,924147.89,1087875.08,0,False,153074.19,0.0
14,209463.61,0.0,0.0,888008.37,1097471.98,0,False,209463.61,0.0
18,256413.69,244085.0,0.0,252016.65,508430.34,0,False,12328.690000000002,-5.820766091346741e-11
18,39235.02,19489.0,0.0,23338.11,62573.13,0,False,19746.019999999997,0.0
13,405585.93,521047.0,115461.07,87752.63,493338.57,0,False,0.0,-0.010000000009313226
14,141714.93,0.0,0.0,227752.06,369466.99,0,False,141714.93,0.0
18,398243.16,300667.0,0.0,0.0,346272.17,0,False,97576.15999999997,51970.98999999999
13,174217.68,0.0,0.0,1619273.71,1793491.39,0,False,174217.68,0.0
18,341654.66,12721.0,0.0,0.0,341654.66,0,False,328933.66,0.0
15,255370.08,10855.55,0.0,4558089.89,4813459.97,0,False,244514.53,0.0
19,1550958.07,0.0,0.0,2630942.84,4181900.91,0,True,1550958.07,0.0
16,191732.7,11305.0,0.0,243777.89,435510.59,0,False,180427.7,0.0
17,108925.73,415.0,0.0,0.0,108925.73,0,False,108510.73,0.0
10,1129358.2,36893.0,0.0,80085.11,1209443.31,0,True,1092465.2,0.0
19,71829.9,22383.0,0.0,0.0,71829.9,0,True,49446.899999999994,0.0
21,182202.9,2184.0,0.0,0.0,182202.9,0,False,180018.9,0.0
17,779523.26,0.0,0.0,1741990.82,2521514.08,0,True,779523.26,0.0
11,312454.24,0.0,0.0,2984399.12,3296853.36,0,False,312454.24,4.656612873077393e-10
13,44743.52,0.0,0.0,896870.62,941614.14,0,True,44743.52,0.0
18,180160.37,0.0,0.0,329106.05,509266.41,0,False,180160.37,0.010000000009313226
10,9340.56,22471.0,13130.44,569053.59,578394.15,0,False,0.0,0.0
18,34578.11,45441.0,10862.89,1307005.81,1341583.91,0,False,0.0,0.01000000024214387
15,627526.59,0.0,0.0,3299883.98,3927410.57,0,True,627526.59,0.0
12,217511.74,0.0,0.0,460231.92,677743.66,0,False,217511.74,-1.1641532182693481e-10
10,162151.38,0.0,0.0,197106.02,359257.4,0,False,162151.38,0.0
10,363385.97,1809.0,0.0,227643.34,591029.3,0,False,361576.97,0.009999999892897904
12,14873.63,0.0,0.0,299776.13,314649.76,0,False,14873.63,0.0
10,1520367.69,0.0,0.0,2654562.02,4174929.71,0,True,1520367.69,0.0
20,78537.27,0.0,0.0,936120.07,1014657.34,0,False,78537.27,0.0
13,101981.02,5921.0,0.0,9822333.31,9924314.33,0,False,96060.02,0.0
9,348515.34,0.0,0.0,399873.77,1194064.25,0,False,348515.34,-445675.1399999999
22,113804.58,137.0,0.0,9386766.15,9500570.73,0,True,113667.58,0.0
18,31115.29,5270.0,0.0,0.0,31115.29,0,False,25845.29,0.0
10,230550.92,51954.0,0.0,2454369.08,2684920.0,0,False,178596.92,0.0
15,547.15,11659.0,11111.85,488414.38,488961.54,0,False,0.0,-0.009999999951105565
23,14743.85,0.0,0.0,4483335.59,4498079.44,0,True,14743.85,-9.313225746154785e-10
20,328951.42,0.0,0.0,612528.33,941479.75,0,False,328951.42,0.0
20,104827.82,0.0,0.0,0.0,104827.82,0,False,104827.82,0.0
16,208373.91,205888.0,0.0,0.0,208373.91,0,False,2485.9100000000035,0.0
9,93576.75,0.0,0.0,152201.88,245778.63,0,False,93576.75,0.0
18,35462.69,642.0,0.0,0.0,35462.69,0,False,34820.69,0.0
16,298711.23,99704.0,0.0,0.0,298711.23,0,False,199007.22999999998,0.0
20,53929.29,0.0,0.0,6873251.19,6927180.48,0,False,53929.29,0.0
20,318740.09,606807.0,288066.91,1731482.51,2050222.6,0,False,0.0,0.0
11,210253.93,0.0,0.0,230460.75,440714.68,0,False,210253.93,0.0
20,219891.96,30690.0,0.0,199183.57,419075.53,0,False,189201.96,0.0
21,122705.83,126.0,0.0,0.0,122705.83,0,False,122579.83,0.0
13,114483.17,10848.0,0.0,72458.6,223271.72,0,False,103635.17,-36329.94999999998
20,152018.63,81942.0,0.0,45741.73,197760.35,0,False,70076.63,0.010000000009313226
13,88187.47,0.0,0.0,1558467.95,1646655.42,0,False,88187.47,0.0
12,315109.98,312956.0,0.0,230217.67,545327.65,0,False,2153.9799999999814,0.0
19,313348.4,10974.0,0.0,0.0,313348.4,0,False,302374.4,0.0
19,117495.62,213970.77,96475.15,5959856.51,6077352.13,0,False,0.0,0.0
13,113255.76,0.0,0.0,926895.73,1040151.49,0,False,113255.76,0.0
20,19087.3,43191.0,24103.7,0.0,19087.3,0,False,0.0,0.0
19,255571.85,0.0,0.0,14570245.09,14825816.93,0,False,255571.85,0.009999999776482582
16,161915.31,107713.0,0.0,0.0,161915.31,0,False,54202.31,0.0
11,96787.4,39395.0,0.0,0.0,96787.4,0,False,57392.399999999994,0.0
20,26300.97,0.0,0.0,1223143.22,1249444.19,0,False,26300.97,0.0
16,483431.82,98633.0,0.0,0.0,145982.43,0,False,384798.82,337449.39
12,432873.66,73844.0,0.0,0.0,432873.66,0,True,359029.66,0.0
14,421524.89,29407.0,0.0,61911.72,483436.61,0,False,392117.89,0.0
20,99812.93,211.0,0.0,0.0,99812.93,0,False,99601.93,0.0
8,239007.93,9060.0,0.0,12160.0,106777.17,0,False,229947.93,144390.76
11,378691.53,31568.0,0.0,350.0,379041.53,0,False,347123.53,0.0
19,75536.13,1094.0,0.0,21037.17,96573.3,0,False,74442.13,0.0
19,77345.47,90499.0,13153.53,744292.24,821637.7,0,False,0.0,0.010000000009313226
18,177902.26,0.0,0.0,745578.51,923480.76,0,False,177902.26,0.010000000009313226
10,97647.72,977.0,0.0,3543027.21,3640674.93,0,False,96670.72,0.0
16,261373.46,0.0,0.0,2990844.58,3252218.04,0,False,261373.46,0.0
17,260239.49,0.0,0.0,6308050.68,6568290.17,0,False,260239.49,0.0
21,59940.68,0.0,0.0,202346.53,262287.21,0,False,59940.68,0.0
16,66733.18,0.0,0.0,10385859.34,10452592.51,0,False,66733.18,0.009999999776482582
14,28880.84,0.0,0.0,123798.38,152679.22,0,False,28880.84,0.0
21,583135.08,171532.8,0.0,1251839.39,1834974.47,0,False,411602.27999999997,-2.3283064365386963e-10
14,154599.24,1049.0,0.0,365333.3,519932.53,0,False,153550.24,0.009999999951105565
19,2618.73,0.0,0.0,2542851.8,2468885.93,0,False,2618.73,76584.59999999963
10,159015.15,0.0,0.0,2683271.86,2842287.0,0,False,159015.15,0.009999999776482582
16,245485.16,0.0,0.0,1233878.83,1479363.99,0,False,245485.16,0.0
21,7744.62,104.0,0.0,553482.31,561226.92,0,False,7640.62,0.010000000009313226
14,67914.67,0.0,0.0,273035.12,340949.79,0,False,67914.67,0.0
13,258891.32,20915.0,0.0,18969.38,277860.7,0,False,237976.32,0.0
19,257537.17,0.0,0.0,863036.02,1120573.19,0,True,257537.17,0.0
20,2025625.82,24418.0,0.0,1071849.57,3097475.38,0,True,2001207.82,0.01000000024214387
17,170323.72,17063.0,0.0,0.0,170323.72,0,False,153260.72,0.0
17,118075.42,0.0,0.0,392112.24,510187.65,0,False,118075.42,0.009999999951105565
20,128061.96,0.0,0.0,328143.22,456205.18,0,False,128061.96,0.0
8,78248.69,527499.39,449250.7,0.0,78248.69,0,False,0.0,0.0
13,40072.75,0.0,0.0,1275750.0,1315822.75,0,False,40072.75,0.0
12,185900.62,0.0,0.0,1561733.18,1747633.8,0,False,185900.62,-2.3283064365386963e-10
20,146357.49,92424.0,0.0,69358.81,215716.29,0,False,53933.48999999999,0.009999999980209395
11,18229.82,0.0,0.0,3797094.68,3815324.5,0,False,18229.82,0.0
10,294260.16,22369.0,0.0,460700.04,754960.2,0,False,271891.16,0.0
21,59253.07,0.0,0.0,3623335.54,3682588.6,0,False,59253.07,0.009999999776482582
20,222778.25,0.0,0.0,698619.56,921397.81,0,False,222778.25,0.0
9,167642.34,21888.0,0.0,0.0,167642.34,0,False,145754.34,0.0
17,213954.21,0.0,0.0,1070936.14,1293637.3,0,True,213954.21,-8746.950000000186
16,57405.63,225104.0,167698.37,71860.76,129266.39,0,False,0.0,-1.4551915228366852e-11
18,251662.71,150755.65,0.0,887244.12,1138906.84,0,True,100907.06,-0.010000000009313226
19,213475.63,51779.0,0.0,102521.21,381527.19,0,False,161696.63,-65530.34999999998
12,249671.39,69834.0,0.0,411422.52,661093.91,0,True,179837.39,0.0
16,927494.59,0.0,0.0,1044851.39,1972345.98,0,True,927494.59,0.0
21,327974.95,0.0,0.0,501291.84,829266.79,0,False,327974.95,0.0
18,327097.77,0.0,0.0,369546.26,696644.03,0,False,327097.77,0.0
21,86979.82,21165.0,0.0,0.0,86979.82,0,False,65814.82,0.0
17,244141.69,20036.0,0.0,0.0,244141.69,0,False,224105.69,0.0
11,229421.72,32712.0,0.0,0.0,229421.72,0,False,196709.72,0.0
10,243874.75,158.0,0.0,0.0,243874.75,0,False,243716.75,0.0
12,418820.0,0.0,0.0,1366958.67,1785778.67,0,False,418820.0,0.0
11,62164.77,59080.0,0.0,0.0,62164.77,0,False,3084.769999999997,0.0
12,525308.79,0.0,0.0,545140.98,1070449.78,0,False,525308.79,-0.010000000009313226
11,564800.15,30688.0,0.0,0.0,564800.15,0,False,534112.15,0.0
13,144698.21,101152.0,0.0,0.0,144698.21,0,False,43546.20999999999,0.0
13,48786.07,6518.0,0.0,85659.64,131162.82,0,False,42268.07,3282.889999999985
11,181994.05,0.0,0.0,464296.88,646290.93,0,False,181994.05,-1.1641532182693481e-10
11,671867.28,0.0,0.0,1027223.81,1699091.09,0,False,671867.28,0.0
16,175110.6,40514.5,0.0,1897372.92,2072483.52,0,False,134596.1,0.0
16,342924.73,99476.0,0.0,232518.83,475014.91,0,True,243448.72999999998,100428.64999999997
22,428707.48,0.0,0.0,2003456.4,2432163.88,0,False,428707.48,0.0
11,31116.67,87756.0,56639.33,182329.64,213446.31,0,False,0.0,0.0
18,435854.95,0.0,0.0,846713.51,1282568.45,0,False,435854.95,0.010000000009313226
15,190470.47,2067.0,0.0,258121.55,448592.03,0,False,188403.47,-0.010000000009313226
10,1256625.92,9086.0,0.0,0.0,1256625.92,0,True,1247539.92,0.0
9,415792.45,0.0,0.0,2234781.1,2650573.55,0,False,415792.45,4.656612873077393e-10
10,114275.34,6628.51,0.0,1092915.62,1207190.96,0,False,107646.83,2.3283064365386963e-10
19,176210.59,0.0,0.0,863819.52,1040030.12,0,False,176210.59,-0.010000000009313226
18,350466.07,0.0,0.0,847901.92,1198367.99,0,True,350466.07,0.0
15,490538.67,0.0,0.0,828624.89,1319163.57,0,True,490538.67,-0.010000000009313226
10,305285.87,101283.0,0.0,1448504.12,1753789.98,0,True,204002.87,0.01000000024214387
16,451488.42,0.0,0.0,786367.0,1754727.73,0,True,451488.42,-516872.31000000006
16,70409.61,108325.0,37915.39,88123.16,158532.77,0,False,0.0,2.9103830456733704e-11
9,240857.84,3005.0,0.0,0.0,240857.84,0,False,237852.84,0.0
10,43201.22,13652.0,0.0,0.0,43201.22,0,False,29549.22,0.0
14,150806.3,0.0,0.0,328451.65,479257.94,0,True,150806.3,0.010000000009313226
16,214410.87,14476.0,0.0,972814.68,1187225.55,0,False,199934.87,0.0
9,217748.74,0.0,0.0,1366185.47,1583934.21,0,False,217748.74,0.0
11,40973.44,109167.0,68193.56,1136522.42,1237132.68,0,False,0.0,-59636.820000000065
20,300335.45,123.0,0.0,0.0,300335.45,0,False,300212.45,0.0
19,48363.07,0.0,0.0,655465.26,703828.32,0,True,48363.07,0.010000000009313226
18,80421.08,21584.0,0.0,0.0,80421.08,0,False,58837.08,0.0
18,224304.3,28746.0,0.0,0.0,224304.3,0,False,195558.3,0.0
11,111312.95,129624.0,18311.05,1593.86,112906.8,0,False,0.0,0.00999999999476131
14,76397.96,0.0,0.0,187561.57,263959.53,0,False,76397.96,0.0
12,250995.68,380.0,0.0,165449.09,416444.76,0,False,250615.68,0.010000000009313226
10,199782.14,618.0,0.0,642426.94,842209.07,0,False,199164.14,0.010000000009313226
19,79142.81,139225.0,60082.19,0.0,79142.81,0,False,0.0,0.0
18,694248.59,0.0,0.0,1126694.72,1320239.95,0,False,694248.59,500703.3600000001
19,213290.2,0.0,0.0,370966.41,584256.61,0,False,213290.2,0.0
19,673718.94,0.0,0.0,1479314.42,2153033.36,0,True,673718.94,0.0
19,922449.71,154713.0,0.0,300950.71,1223400.42,0,True,767736.71,0.0
12,36258.23,0.0,0.0,56748.66,93006.89,0,False,36258.23,1.4551915228366852e-11
21,33321.93,559.0,0.0,0.0,33321.93,0,True,32762.93,0.0
9,3693096.39,0.0,0.0,5167595.63,9148502.23,0,True,3693096.39,-287810.2100000009
20,707287.77,0.0,0.0,5272615.11,5995914.42,0,True,707287.77,-16011.539999999106
13,451192.15,0.0,0.0,7254239.06,7705431.21,0,False,451192.15,0.0
11,1233342.08,0.0,0.0,4520046.3,5972646.2,0,True,1233342.08,-219257.8200000003
9,815327.26,0.0,0.0,1681031.12,2496358.38,0,True,815327.26,0.0
20,48390.98,218.0,0.0,0.0,48390.98,0,False,48172.98,0.0
19,190665.87,378392.6,187726.73,367144.81,557810.69,0,False,0.0,-0.010000000009313226
16,149690.74,0.0,0.0,439333.26,589024.0,0,True,149690.74,0.0
13,374197.49,0.0,0.0,1376746.4,1845185.05,0,False,374197.49,-94241.16000000015
19,28266.13,14739.0,0.0,3053542.76,3081808.89,0,False,13527.130000000001,-4.656612873077393e-10
21,103275.04,60331.0,0.0,516976.28,620251.31,0,False,42944.03999999999,0.010000000009313226
19,53117.16,0.0,0.0,84514.64,137631.8,0,False,53117.16,0.0
15,2958.25,0.0,0.0,163227.77,166186.03,0,False,2958.25,-0.010000000009313226
19,122240.69,0.0,0.0,13491500.24,13613740.93,0,False,122240.69,0.0
15,116873.92,125725.77,8851.85,256868.57,373742.49,0,False,0.0,0.0
20,206164.26,509249.0,303084.74,1136.0,207300.26,0,False,0.0,0.0
15,27779.69,100595.0,72815.31,6979091.96,7006871.65,0,False,0.0,0.0
15,400281.69,39847.0,0.0,1162124.29,1562405.99,0,False,360434.69,-0.010000000009313226
10,92344.92,0.0,0.0,990940.2,1083285.13,0,False,92344.92,-0.010000000009313226
18,2187.46,0.0,0.0,3975941.44,3978128.9,0,False,2187.46,0.0
17,289535.67,29285.0,0.0,468907.74,679205.83,0,False,260250.66999999998,79237.57999999996
9,177385.58,0.0,0.0,534316.34,558889.06,0,False,177385.58,152812.85999999987
16,217984.3,19541.0,0.0,3324167.16,3542151.46,0,False,198443.3,0.0
19,89302.03,218173.0,128870.97,0.0,89302.03,0,False,0.0,0.0
9,40976.37,7855.0,0.0,231766.72,272743.09,0,False,33121.37,0.0
14,96015.2,0.0,0.0,1768951.33,1864966.53,0,False,96015.2,0.0
12,90715.74,3443.0,0.0,1694033.6,1784749.33,0,False,87272.74,0.010000000009313226
19,232343.1,0.0,0.0,1994157.64,2226500.74,0,True,232343.1,-4.656612873077393e-10
9,88593.03,158.0,0.0,0.0,804293.16,0,False,88435.03,-715700.13
10,309959.52,25241.0,0.0,143964.22,453923.74,0,False,284718.52,0.0
21,265184.62,11874.0,0.0,28486.34,293670.96,0,True,253310.62,0.0
19,116628.15,1195.0,0.0,868431.27,985059.42,0,False,115433.15,0.0
16,196609.51,0.0,0.0,2049420.21,2246029.71,0,False,196609.51,0.009999999776482582
17,402741.38,11644.0,0.0,0.0,402741.38,0,False,391097.38,0.0
11,12434.51,265717.0,253282.49,4569074.55,4581509.06,0,False,0.0,0.0
17,17627.85,6328.0,0.0,661052.07,678679.92,0,False,11299.849999999999,-1.1641532182693481e-10
19,96715.39,0.0,0.0,1367153.21,1463868.59,0,True,96715.39,0.009999999776482582
15,195223.47,14384.0,0.0,614621.54,809845.01,0,False,180839.47,0.0
12,264446.8,41130.0,0.0,18042.39,282489.2,0,False,223316.8,-0.010000000009313226
19,67127.47,344.0,0.0,1020054.92,1087182.39,0,False,66783.47,2.3283064365386963e-10
19,107224.21,27686.0,0.0,5662.13,112886.34,0,False,79538.21,1.4551915228366852e-11
18,703219.05,20706.0,0.0,0.0,703219.05,0,True,682513.05,0.0
15,718836.69,8582.0,0.0,6804960.37,7523797.07,0,True,710254.69,-0.009999999776482582
13,529670.92,0.0,0.0,589692.95,1119363.88,0,True,529670.92,-0.009999999776482582
10,619595.21,35909.0,0.0,0.0,619595.21,0,True,583686.21,0.0
17,58467.13,0.0,0.0,960838.78,1019305.92,0,False,58467.13,-0.010000000009313226
9,325409.92,1722.0,0.0,10768.0,41192.31,0,False,323687.92,294985.61
10,441012.41,51519.0,0.0,0.0,1357996.97,0,False,389493.41,-916984.56
21,127547.73,0.0,0.0,5243795.15,5371342.88,0,False,127547.73,9.313225746154785e-10
14,285237.7,0.0,0.0,291149.88,576387.58,0,False,285237.7,1.1641532182693481e-10
18,183867.54,25675.0,0.0,2216304.08,2400171.62,0,False,158192.54,0.0
17,394256.92,73672.0,0.0,972122.41,1366379.33,0,False,320584.92,0.0
15,415745.37,23894.0,0.0,2913405.85,3329151.23,0,True,391851.37,-0.009999999776482582
20,1479500.1,0.0,0.0,2206237.97,3685738.07,0,True,1479500.1,4.656612873077393e-10
16,230422.43,25442.0,0.0,1919803.18,2150225.61,0,False,204980.43,0.0
10,70184.43,0.0,0.0,237588.54,307772.97,0,False,70184.43,0.0
19,275996.76,0.0,0.0,2613807.51,2889804.27,0,False,275996.76,-4.656612873077393e-10
18,139031.66,32681.85,0.0,518041.01,657072.67,0,False,106349.81,0.0
21,245340.12,0.0,0.0,3844767.87,4090107.98,0,False,245340.12,0.01000000024214387
13,202368.8,57512.0,0.0,529205.03,731573.83,0,False,144856.8,1.1641532182693481e-10
20,167669.04,0.0,0.0,933284.45,1100953.5,0,False,167669.04,-0.010000000009313226
10,50383.07,40354.0,0.0,924528.05,974911.12,0,False,10029.07,0.0
12,1320035.28,13219.0,0.0,454344.16,1774379.44,0,True,1306816.28,0.0
10,182677.49,0.0,0.0,254400.02,243186.47,0,False,182677.49,193891.04
14,233275.08,0.0,0.0,509782.14,743057.22,0,False,233275.08,0.0
16,284787.91,151995.0,0.0,10176111.96,10460899.87,0,False,132792.90999999997,1.862645149230957e-09
13,212145.03,0.0,0.0,2359141.82,2571286.85,0,False,212145.03,-4.656612873077393e-10
22,149021.39,10177.0,0.0,0.0,149021.39,0,False,138844.39,0.0
17,22929.19,0.0,0.0,2363148.75,2386077.93,0,False,22929.19,0.009999999776482582
20,185957.4,0.0,0.0,1756378.93,1942336.34,0,False,185957.4,-0.01000000024214387
17,316624.99,0.0,0.0,415177.29,731802.28,0,False,316624.99,0.0
15,207903.84,10365.0,0.0,1558812.93,1766716.77,0,False,197538.84,0.0
20,83553.55,49897.0,0.0,0.0,83553.55,0,False,33656.55,0.0
18,243799.89,0.0,0.0,306457.78,550257.67,0,False,243799.89,0.0
18,201308.73,0.0,0.0,2860147.06,3061455.79,0,True,201308.73,0.0
12,155977.88,727443.0,571465.12,0.0,155977.88,0,True,0.0,0.0
22,84449.77,20973.0,0.0,0.0,84449.77,0,True,63476.770000000004,0.0
11,244191.92,0.0,0.0,5829006.08,6073198.01,0,False,244191.92,-0.009999999776482582
15,62758.99,0.0,0.0,2223230.99,2285989.97,0,False,62758.99,0.01000000024214387
22,441886.7,0.0,0.0,1114765.15,1556651.86,0,True,441886.7,-0.01000000024214387
19,250199.86,135018.0,0.0,0.0,250199.86,0,False,115181.85999999999,0.0
18,155508.97,20862.0,0.0,3670029.74,3825538.71,0,False,134646.97,4.656612873077393e-10
21,175204.72,36332.0,0.0,29326.38,323176.78,0,False,138872.72,-118645.68000000002
17,58683.39,0.0,0.0,3129168.11,3187851.5,0,False,58683.39,0.0
9,129199.61,0.0,0.0,256558.05,385757.66,0,False,129199.61,0.0
0,7428.41,14638.34,7209.93,46659.64,54088.05,0,False,0.0,0.0
11,146642.93,0.0,0.0,439919.7,586562.63,0,False,146642.93,0.0
20,66910.82,89003.0,22092.18,27630.58,94541.39,0,False,0.0,0.010000000009313226
12,465355.96,0.0,0.0,509123.07,887223.64,0,True,465355.96,87255.39000000001
11,276414.74,0.0,0.0,5549792.04,5826206.78,0,False,276414.74,0.0
18,32525.21,28367.31,0.0,94779645.82,94812171.03,0,False,4157.899999999998,-1.4901161193847656e-08
20,512972.95,0.0,0.0,1015323.26,1528296.21,0,False,512972.95,0.0
13,16686.88,0.0,0.0,1028806.71,1045493.59,0,False,16686.88,0.0
19,251327.92,169.0,0.0,5078765.7,5330093.62,0,False,251158.92,0.0
16,338596.64,11660.0,0.0,4750.89,343347.54,0,False,326936.64,-0.009999999951105565
18,58803.81,21816.0,0.0,908177.93,966981.73,0,False,36987.81,0.010000000009313226
11,44248.06,0.0,0.0,1023479.68,1067727.74,0,False,44248.06,0.0
15,532587.61,0.0,0.0,2737831.22,3270418.83,0,True,532587.61,0.0
11,62792.17,30891.0,0.0,7230316.57,7293108.74,0,False,31901.17,0.0
20,36681.32,164568.0,127886.68,1895984.11,1932665.44,0,False,0.0,-0.009999999776482582
19,323491.31,30045.0,0.0,209134.32,183556.42,0,False,293446.31,349069.20999999996
16,340504.79,0.0,0.0,884253.52,1224758.31,0,True,340504.79,0.0
19,19659.29,101355.0,81695.71,535321.45,554980.74,0,False,0.0,0.0
17,93712.14,0.0,0.0,185978.97,279691.11,0,False,93712.14,0.0
12,365677.14,44.0,0.0,3914615.94,4280293.08,0,False,365633.14,0.0
19,1237.54,51480.0,50242.46,0.0,1237.54,0,False,0.0,0.0
23,66604.6,0.0,0.0,1078116.83,1144721.43,0,False,66604.6,2.3283064365386963e-10
16,344012.74,0.0,0.0,829443.88,1173456.62,0,False,344012.74,0.0
20,20774.27,8090.0,0.0,216902.09,237676.36,0,False,12684.27,0.0
8,1787297.43,0.0,0.0,6409908.21,8398562.84,0,True,1787297.43,-201357.2000000002
20,1024979.91,24349.0,0.0,4792798.14,5817778.05,0,True,1000630.91,0.0
17,69161.72,0.0,0.0,94510.14,163671.86,0,False,69161.72,0.0
19,133362.0,154230.57,20868.57,1430503.6,1563865.6,0,False,0.0,0.0
9,104181.87,52055.0,0.0,193449.1,297630.97,0,False,52126.869999999995,0.0
17,110196.14,0.0,0.0,136776.7,246972.85,0,False,110196.14,-0.009999999980209395
13,236924.87,179.0,0.0,450719.87,687644.74,0,False,236745.87,0.0
19,139271.79,10425.0,0.0,2242512.19,2381783.98,0,False,128846.79000000001,0.0
